file,IForest,LOF,PCA,HBOS,OCSVM,MCD,KNN,KMeansAD,COPOD,CBLOF,EIF,RobustPCA,AutoEncoder,CNN,LSTMAD,TranAD,AnomalyTransformer,OmniAnomaly,USAD,Donut,TimesNet,FITS,OFA,ts_len,anomaly_len,num_anomaly,avg_anomaly_len,anomaly_ratio,point_anomaly,seq_anomaly
065_SMD_id_9_Facility_tr_737_1st_837.csv,0.2373888429387120,0.1857590088084670,0.4576725240088900,0.1561782151923110,0.1499729201813100,0.7000206050583730,0.2896313248626060,0.3957660992252880,0.1245984571599300,0.1671583562182580,0.2558283628960920,0.1181050509046750,0.6854323480874140,0.1381130574901200,0.1197998217482430,0.2214222009132190,0.1156175514612070,0.1211032487021850,0.1072379980073390,0.585135910987714,0.1262881055301400,0.1678294692056440,0.149595697863887,23697,2398,13,184.46153846153800,0.1011942439971300,0,1
066_SMD_id_10_Facility_tr_2634_1st_2734.csv,0.3055335276701130,0.1402939099132330,0.2457665849910380,0.3786906970846080,0.6485942544542660,0.4235287254004820,0.36833112931828,0.3713372965557730,0.1879489673232770,0.2201761541236750,0.4885686019847280,0.0449252839750174,0.4279691710789570,0.2537152968625490,0.4988520059288030,0.6432295321347960,0.0440929617328674,0.2948114823541080,0.3140817306375750,0.0504060154743734,0.1172170427025750,0.0804678525234297,0.0738258057028214,23687,977,8,122.125,0.0412462532190653,0,1
067_SMD_id_11_Facility_tr_1980_1st_2080.csv,0.0663612601294791,0.0490007260097806,0.0726698116990663,0.0462156166905998,0.0313959134702218,0.0415928325653361,0.0669930695447397,0.065098282864821,0.0519057267940173,0.0446952866867658,0.0617793619365109,0.0440262123993539,0.0300009011053139,0.0302865464068558,0.0301991669195865,0.0314224489719967,0.0493620832923448,0.0303189787950933,0.0298521410757303,0.0311654047070568,0.0485558330842369,0.0455631782707033,0.0463906293114154,22703,1083,9,120.33333333333300,0.0477029467471259,0,1
068_SMD_id_12_Facility_tr_1099_1st_1199.csv,0.125053524604939,0.0924044902704171,0.4211421546819160,0.2288698503090780,0.4182586774906270,0.2483530647681200,0.1851372061411740,0.5488713125669750,0.2175742874879910,0.0909687285731882,0.1741872404369840,0.0678992523610239,0.4723899976313340,0.2989910520066920,0.2605936035700510,0.1691093756972870,0.0110738893850565,0.0736168925014342,0.0703260140351717,0.1448430772966160,0.071852215048168,0.0775135383342972,0.0357690372532913,28713,303,4,75.75,0.010552711315432,0,1
069_SMD_id_13_Facility_tr_5925_1st_12760.csv,0.1218523584026000,0.158230913204529,0.180561479988113,0.1444191459987750,0.1134987130179620,0.1776193798351980,0.1310548205616500,0.105432958013341,0.1226165252597500,0.1184919666311740,0.123618980277036,0.3575723638346740,0.1824974815371300,0.2039250018495810,0.2182244199664690,0.2634331013024880,0.1543829052930600,0.3562735826814460,0.335875543988141,0.1873391356997510,0.1580160081424800,0.1503863670035960,0.1733642316309540,23700,2833,11,257.54545454545500,0.1195358649789030,0,1
070_SMD_id_14_Facility_tr_1070_1st_1170.csv,0.1842129811166750,0.2620644649437220,0.3033237370695270,0.1925053667641350,0.1657480817102090,0.263789012634169,0.37833897931366,0.4404126279292840,0.072154543623788,0.0605746576717928,0.1964752192131670,0.087831593236184,0.3187111446064020,0.3606339262837140,0.3684697377518930,0.2316974676016430,0.0546522907138909,0.2255852061549520,0.211600825477917,0.2344405127557990,0.0548224617434179,0.1908896754134420,0.1964892559427720,28743,424,8,53.0,0.0147514177364923,0,1
071_SMD_id_15_Facility_tr_1109_1st_1209.csv,0.2000159521260190,0.1087773108826920,0.3832978110065010,0.3105013549119240,0.3339248685449830,0.2031200370311100,0.2210084551635840,0.3886377059239340,0.144202368159323,0.0552431515462688,0.1543556543171620,0.0923680612544893,0.4429256528679860,0.2203620178228920,0.1877322708652740,0.1191607984946460,0.0112531214603877,0.072539977220635,0.0686948836364554,0.1322186522635590,0.0474395190468001,0.0324431809211361,0.0264263250776497,28700,308,4,77.0,0.0107317073170731,0,1
073_SMD_id_17_Facility_tr_5926_1st_10620.csv,0.1273423547590620,0.1175346371523900,0.4297479110075440,0.0637567860223787,0.1671274240082150,0.0717606669618992,0.3105291068839190,0.0229148803888381,0.0879704015831397,0.0156101433292296,0.0254473145382712,0.0114074269768996,0.3057854099667520,0.4541513615095520,0.1189322183866550,0.1516790141483820,0.0053230416497079,0.0088108959987415,0.0099666376089822,0.0427966160289185,0.0067581182109639,0.012747894771568,0.009543128448506,23706,100,7,14.285714285714300,0.0042183413481818,0,1
074_SMD_id_18_Facility_tr_7174_1st_21230.csv,0.1238311398204850,0.2184796094883750,0.2035476866758580,0.0956914574519198,0.1959214281548090,0.0406845187797717,0.419266814616987,0.7544131678558880,0.07433261933094,0.1894320956627940,0.1869200193458550,0.0062194191203293,0.1155423658609120,0.1567500104724240,0.2823824156873210,0.2552964051874510,0.0135296528955523,0.0497235824552074,0.0526945613941449,0.0282213192905927,0.1369939902432360,0.1653935920425790,0.1944414463173320,28696,198,3,66.0,0.0068999163646501,0,1
075_SMD_id_19_Facility_tr_564_1st_664.csv,0.5168871828825640,0.2230455476110310,0.7779039663551690,0.3005786367529110,0.3893480665735870,0.1768007733508160,0.2635310484895930,0.125459242023628,0.3120713327611150,0.3522272430842030,0.5953518175230790,0.0714373415589591,0.0924186895025181,0.5178814111970380,0.1709099410762780,0.2820002723818830,0.063567061368768,0.1103814110933090,0.080785722404171,0.0914224160380144,0.0756834631783373,0.0974113059300247,0.1222779433016650,23696,417,20,20.85,0.0175979068197164,0,1
076_SMD_id_20_Facility_tr_5925_1st_17580.csv,0.9050229944454250,0.2012384388277220,0.8570875631902730,0.8921596436120690,0.9084706558611570,0.8836274622447880,0.8849605675613500,0.9435268060108300,0.8366562510081010,0.8862673506679220,0.8956998474381000,0.01040876145159,0.7146318348268180,0.9086921039949950,0.9084954073571490,0.9269982869732800,0.0130990244999428,0.4875776831720870,0.4835096669239800,0.4333943515178960,0.3562771900768260,0.4224059594471670,0.4738494980148100,23703,161,1,161.0,0.0067923891490528,0,1
077_SMD_id_21_Facility_tr_3026_1st_3126.csv,0.2214412892181680,0.2236235933317080,0.3165424240159920,0.2411553896346270,0.0833918699480476,0.2149498111467870,0.2881554957936630,0.4169783121734770,0.1222353629398210,0.1646432874465380,0.1966024692361610,0.1031593734550720,0.1452965396038300,0.3102809590353430,0.2866602797113400,0.2567945092833420,0.0601761265244815,0.1250983999443600,0.1103308070966100,0.2312721970484010,0.1296573620637660,0.2454496748460830,0.2415553763225690,21207,688,11,62.54545454545460,0.0324421181685292,0,1
078_SMD_id_22_Facility_tr_500_1st_326.csv,0.2767726320196010,0.3343626094005530,0.6755394454490420,0.1897824823473610,0.1510134739733490,0.0724355213460886,0.2178365559711710,0.2352412896284730,0.1445451854989880,0.1585761045896370,0.5566928384317580,0.0927575488348947,0.0769346659506896,0.7868777863841990,0.5326691561094800,0.2206239464544970,0.0733963448557644,0.1803328523148470,0.0573866989070844,0.3959267919554370,0.5160933992723370,0.6188635730828600,0.6534021818296970,23693,1047,13,80.53846153846150,0.0441902671675178,0,1
079_LTDB_id_1_Medical_tr_3618_1st_3718.csv,0.2351715342927760,0.1952326633840100,0.318352016059137,0.2351715342927760,0.2384344307453380,0.2507720480483130,0.1952541743221290,0.5918457867668080,0.2415195343221730,0.1766903989043590,0.212637215268115,0.3652804103705260,0.2355053846503620,0.6082349845527540,0.5392232462867010,0.3809747959309380,0.2264268820621390,0.8475353878154790,0.8488294579856340,0.392550290043517,0.4035203389160610,0.3375918608029780,0.5235313435027350,100000,14781,116,127.42241379310300,0.14781,0,1
